month,total.total,timeRange.start,timeRange.end
2008-08-16T00:00:00.000Z,268036118,2008-08-16T00:00:00.000Z,2008-08-17T00:00:00.000Z
2008-08-17T00:00:00.000Z,292201557,2008-08-17T00:00:00.000Z,2008-08-18T00:00:00.000Z
2008-08-18T00:00:00.000Z,345514603,2008-08-18T00:00:00.000Z,2008-08-19T00:00:00.000Z
2008-08-19T00:00:00.000Z,349949996,2008-08-19T00:00:00.000Z,2008-08-20T00:00:00.000Z
2008-08-20T00:00:00.000Z,342186671,2008-08-20T00:00:00.000Z,2008-08-21T00:00:00.000Z
2008-08-21T00:00:00.000Z,338877020,2008-08-21T00:00:00.000Z,2008-08-22T00:00:00.000Z
2008-08-22T00:00:00.000Z,320364107,2008-08-22T00:00:00.000Z,2008-08-23T00:00:00.000Z
2008-08-23T00:00:00.000Z,282038017,2008-08-23T00:00:00.000Z,2008-08-24T00:00:00.000Z
2008-08-24T00:00:00.000Z,296375958,2008-08-24T00:00:00.000Z,2008-08-25T00:00:00.000Z
2008-08-25T00:00:00.000Z,350516647,2008-08-25T00:00:00.000Z,2008-08-26T00:00:00.000Z
2008-08-26T00:00:00.000Z,349209746,2008-08-26T00:00:00.000Z,2008-08-27T00:00:00.000Z
2008-08-27T00:00:00.000Z,347986130,2008-08-27T00:00:00.000Z,2008-08-28T00:00:00.000Z
2008-08-28T00:00:00.000Z,347243346,2008-08-28T00:00:00.000Z,2008-08-29T00:00:00.000Z
2008-08-29T00:00:00.000Z,331234742,2008-08-29T00:00:00.000Z,2008-08-30T00:00:00.000Z
2008-08-30T00:00:00.000Z,289836129,2008-08-30T00:00:00.000Z,2008-08-31T00:00:00.000Z
2008-08-31T00:00:00.000Z,312364509,2008-08-31T00:00:00.000Z,2008-09-01T00:00:00.000Z
2008-09-01T00:00:00.000Z,344384080,2008-09-01T00:00:00.000Z,2008-09-02T00:00:00.000Z
2008-09-02T00:00:00.000Z,356554727,2008-09-02T00:00:00.000Z,2008-09-03T00:00:00.000Z
2008-09-03T00:00:00.000Z,357213375,2008-09-03T00:00:00.000Z,2008-09-04T00:00:00.000Z
2008-09-04T00:00:00.000Z,351134432,2008-09-04T00:00:00.000Z,2008-09-05T00:00:00.000Z
2008-09-05T00:00:00.000Z,336733168,2008-09-05T00:00:00.000Z,2008-09-06T00:00:00.000Z
2008-09-06T00:00:00.000Z,294822356,2008-09-06T00:00:00.000Z,2008-09-07T00:00:00.000Z
2008-09-07T00:00:00.000Z,323945996,2008-09-07T00:00:00.000Z,2008-09-08T00:00:00.000Z
2008-09-08T00:00:00.000Z,369132415,2008-09-08T00:00:00.000Z,2008-09-09T00:00:00.000Z
2008-09-09T00:00:00.000Z,369336514,2008-09-09T00:00:00.000Z,2008-09-10T00:00:00.000Z
2008-09-10T00:00:00.000Z,354903943,2008-09-10T00:00:00.000Z,2008-09-11T00:00:00.000Z
2008-09-11T00:00:00.000Z,360942173,2008-09-11T00:00:00.000Z,2008-09-12T00:00:00.000Z
2008-09-12T00:00:00.000Z,344881598,2008-09-12T00:00:00.000Z,2008-09-13T00:00:00.000Z
2008-09-13T00:00:00.000Z,306877943,2008-09-13T00:00:00.000Z,2008-09-14T00:00:00.000Z
2008-09-14T00:00:00.000Z,337122074,2008-09-14T00:00:00.000Z,2008-09-15T00:00:00.000Z
2008-09-15T00:00:00.000Z,380209371,2008-09-15T00:00:00.000Z,2008-09-16T00:00:00.000Z
2008-09-16T00:00:00.000Z,374022767,2008-09-16T00:00:00.000Z,2008-09-17T00:00:00.000Z
2008-09-17T00:00:00.000Z,377688279,2008-09-17T00:00:00.000Z,2008-09-18T00:00:00.000Z
2008-09-18T00:00:00.000Z,352714610,2008-09-18T00:00:00.000Z,2008-09-19T00:00:00.000Z
2008-09-19T00:00:00.000Z,346335054,2008-09-19T00:00:00.000Z,2008-09-20T00:00:00.000Z
2008-09-20T00:00:00.000Z,308388730,2008-09-20T00:00:00.000Z,2008-09-21T00:00:00.000Z
2008-09-21T00:00:00.000Z,345800061,2008-09-21T00:00:00.000Z,2008-09-22T00:00:00.000Z
2008-09-22T00:00:00.000Z,382881713,2008-09-22T00:00:00.000Z,2008-09-23T00:00:00.000Z
2008-09-23T00:00:00.000Z,388771703,2008-09-23T00:00:00.000Z,2008-09-24T00:00:00.000Z
2008-09-24T00:00:00.000Z,381640550,2008-09-24T00:00:00.000Z,2008-09-25T00:00:00.000Z
2008-09-25T00:00:00.000Z,377556035,2008-09-25T00:00:00.000Z,2008-09-26T00:00:00.000Z
2008-09-26T00:00:00.000Z,338825417,2008-09-26T00:00:00.000Z,2008-09-27T00:00:00.000Z
2008-09-27T00:00:00.000Z,302866096,2008-09-27T00:00:00.000Z,2008-09-28T00:00:00.000Z
2008-09-28T00:00:00.000Z,340385633,2008-09-28T00:00:00.000Z,2008-09-29T00:00:00.000Z
2008-09-29T00:00:00.000Z,388784790,2008-09-29T00:00:00.000Z,2008-09-30T00:00:00.000Z
2008-09-30T00:00:00.000Z,439643005,2008-09-30T00:00:00.000Z,2008-10-01T00:00:00.000Z
2008-10-01T00:00:00.000Z,376945303,2008-10-01T00:00:00.000Z,2008-10-02T00:00:00.000Z
2008-10-02T00:00:00.000Z,361711652,2008-10-02T00:00:00.000Z,2008-10-03T00:00:00.000Z
2008-10-03T00:00:00.000Z,339611130,2008-10-03T00:00:00.000Z,2008-10-04T00:00:00.000Z
2008-10-04T00:00:00.000Z,298941591,2008-10-04T00:00:00.000Z,2008-10-05T00:00:00.000Z
2008-10-05T00:00:00.000Z,344856885,2008-10-05T00:00:00.000Z,2008-10-06T00:00:00.000Z
2008-10-06T00:00:00.000Z,393312318,2008-10-06T00:00:00.000Z,2008-10-07T00:00:00.000Z
2008-10-07T00:00:00.000Z,406998725,2008-10-07T00:00:00.000Z,2008-10-08T00:00:00.000Z
2008-10-08T00:00:00.000Z,397225405,2008-10-08T00:00:00.000Z,2008-10-09T00:00:00.000Z
2008-10-09T00:00:00.000Z,387327924,2008-10-09T00:00:00.000Z,2008-10-10T00:00:00.000Z
2008-10-10T00:00:00.000Z,364754932,2008-10-10T00:00:00.000Z,2008-10-11T00:00:00.000Z
2008-10-11T00:00:00.000Z,318726515,2008-10-11T00:00:00.000Z,2008-10-12T00:00:00.000Z
2008-10-12T00:00:00.000Z,344042706,2008-10-12T00:00:00.000Z,2008-10-13T00:00:00.000Z
2008-10-13T00:00:00.000Z,397891060,2008-10-13T00:00:00.000Z,2008-10-14T00:00:00.000Z
2008-10-14T00:00:00.000Z,409278782,2008-10-14T00:00:00.000Z,2008-10-15T00:00:00.000Z
2008-10-15T00:00:00.000Z,403877763,2008-10-15T00:00:00.000Z,2008-10-16T00:00:00.000Z
2008-10-16T00:00:00.000Z,394748960,2008-10-16T00:00:00.000Z,2008-10-17T00:00:00.000Z
2008-10-17T00:00:00.000Z,366163986,2008-10-17T00:00:00.000Z,2008-10-18T00:00:00.000Z
2008-10-18T00:00:00.000Z,313737309,2008-10-18T00:00:00.000Z,2008-10-19T00:00:00.000Z
2008-10-19T00:00:00.000Z,355194949,2008-10-19T00:00:00.000Z,2008-10-20T00:00:00.000Z
2008-10-20T00:00:00.000Z,405668583,2008-10-20T00:00:00.000Z,2008-10-21T00:00:00.000Z
2008-10-21T00:00:00.000Z,153583108,2008-10-21T00:00:00.000Z,2008-10-22T00:00:00.000Z
2008-10-22T00:00:00.000Z,219160841,2008-10-22T00:00:00.000Z,2008-10-23T00:00:00.000Z
2008-10-23T00:00:00.000Z,400338027,2008-10-23T00:00:00.000Z,2008-10-24T00:00:00.000Z
2008-10-24T00:00:00.000Z,361000765,2008-10-24T00:00:00.000Z,2008-10-25T00:00:00.000Z
2008-10-25T00:00:00.000Z,312219206,2008-10-25T00:00:00.000Z,2008-10-26T00:00:00.000Z
2008-10-26T00:00:00.000Z,349780259,2008-10-26T00:00:00.000Z,2008-10-27T00:00:00.000Z
2008-10-27T00:00:00.000Z,387655742,2008-10-27T00:00:00.000Z,2008-10-28T00:00:00.000Z
2008-10-28T00:00:00.000Z,382514685,2008-10-28T00:00:00.000Z,2008-10-29T00:00:00.000Z
2008-10-29T00:00:00.000Z,386062969,2008-10-29T00:00:00.000Z,2008-10-30T00:00:00.000Z
2008-10-30T00:00:00.000Z,386547885,2008-10-30T00:00:00.000Z,2008-10-31T00:00:00.000Z
2008-10-31T00:00:00.000Z,340419691,2008-10-31T00:00:00.000Z,2008-11-01T00:00:00.000Z
2008-11-01T00:00:00.000Z,300701315,2008-11-01T00:00:00.000Z,2008-11-02T00:00:00.000Z
2008-11-02T00:00:00.000Z,355504251,2008-11-02T00:00:00.000Z,2008-11-03T00:00:00.000Z
2008-11-03T00:00:00.000Z,409610507,2008-11-03T00:00:00.000Z,2008-11-04T00:00:00.000Z
2008-11-04T00:00:00.000Z,403661901,2008-11-04T00:00:00.000Z,2008-11-05T00:00:00.000Z
2008-11-05T00:00:00.000Z,376974631,2008-11-05T00:00:00.000Z,2008-11-06T00:00:00.000Z
2008-11-06T00:00:00.000Z,391761775,2008-11-06T00:00:00.000Z,2008-11-07T00:00:00.000Z
2008-11-07T00:00:00.000Z,362762249,2008-11-07T00:00:00.000Z,2008-11-08T00:00:00.000Z
2008-11-08T00:00:00.000Z,319464294,2008-11-08T00:00:00.000Z,2008-11-09T00:00:00.000Z
2008-11-09T00:00:00.000Z,359139273,2008-11-09T00:00:00.000Z,2008-11-10T00:00:00.000Z
2008-11-10T00:00:00.000Z,396335695,2008-11-10T00:00:00.000Z,2008-11-11T00:00:00.000Z
2008-11-11T00:00:00.000Z,387617942,2008-11-11T00:00:00.000Z,2008-11-12T00:00:00.000Z
2008-11-12T00:00:00.000Z,387869386,2008-11-12T00:00:00.000Z,2008-11-13T00:00:00.000Z
2008-11-13T00:00:00.000Z,389368029,2008-11-13T00:00:00.000Z,2008-11-14T00:00:00.000Z
2008-11-14T00:00:00.000Z,356991736,2008-11-14T00:00:00.000Z,2008-11-15T00:00:00.000Z
2008-11-15T00:00:00.000Z,326406049,2008-11-15T00:00:00.000Z,2008-11-16T00:00:00.000Z
2008-11-16T00:00:00.000Z,364153526,2008-11-16T00:00:00.000Z,2008-11-17T00:00:00.000Z
2008-11-17T00:00:00.000Z,394190629,2008-11-17T00:00:00.000Z,2008-11-18T00:00:00.000Z
2008-11-18T00:00:00.000Z,372280668,2008-11-18T00:00:00.000Z,2008-11-19T00:00:00.000Z
2008-11-19T00:00:00.000Z,362058915,2008-11-19T00:00:00.000Z,2008-11-20T00:00:00.000Z
2008-11-20T00:00:00.000Z,351589572,2008-11-20T00:00:00.000Z,2008-11-21T00:00:00.000Z
2008-11-21T00:00:00.000Z,348667733,2008-11-21T00:00:00.000Z,2008-11-22T00:00:00.000Z
2008-11-22T00:00:00.000Z,320480695,2008-11-22T00:00:00.000Z,2008-11-23T00:00:00.000Z
2008-11-23T00:00:00.000Z,351474555,2008-11-23T00:00:00.000Z,2008-11-24T00:00:00.000Z
2008-11-24T00:00:00.000Z,374858407,2008-11-24T00:00:00.000Z,2008-11-25T00:00:00.000Z
2008-11-25T00:00:00.000Z,376127919,2008-11-25T00:00:00.000Z,2008-11-26T00:00:00.000Z
2008-11-26T00:00:00.000Z,380129717,2008-11-26T00:00:00.000Z,2008-11-27T00:00:00.000Z
2008-11-27T00:00:00.000Z,350363407,2008-11-27T00:00:00.000Z,2008-11-28T00:00:00.000Z
2008-11-28T00:00:00.000Z,325187552,2008-11-28T00:00:00.000Z,2008-11-29T00:00:00.000Z
2008-11-29T00:00:00.000Z,307780296,2008-11-29T00:00:00.000Z,2008-11-30T00:00:00.000Z
2008-11-30T00:00:00.000Z,345191894,2008-11-30T00:00:00.000Z,2008-12-01T00:00:00.000Z
2008-12-01T00:00:00.000Z,374859005,2008-12-01T00:00:00.000Z,2008-12-02T00:00:00.000Z
2008-12-02T00:00:00.000Z,372108994,2008-12-02T00:00:00.000Z,2008-12-03T00:00:00.000Z
2008-12-03T00:00:00.000Z,374885283,2008-12-03T00:00:00.000Z,2008-12-04T00:00:00.000Z
2008-12-04T00:00:00.000Z,364507659,2008-12-04T00:00:00.000Z,2008-12-05T00:00:00.000Z
2008-12-05T00:00:00.000Z,340364016,2008-12-05T00:00:00.000Z,2008-12-06T00:00:00.000Z
2008-12-06T00:00:00.000Z,299296241,2008-12-06T00:00:00.000Z,2008-12-07T00:00:00.000Z
2008-12-07T00:00:00.000Z,336814852,2008-12-07T00:00:00.000Z,2008-12-08T00:00:00.000Z
2008-12-08T00:00:00.000Z,368628049,2008-12-08T00:00:00.000Z,2008-12-09T00:00:00.000Z
2008-12-09T00:00:00.000Z,392930670,2008-12-09T00:00:00.000Z,2008-12-10T00:00:00.000Z
2008-12-10T00:00:00.000Z,355610018,2008-12-10T00:00:00.000Z,2008-12-11T00:00:00.000Z
2008-12-11T00:00:00.000Z,368640340,2008-12-11T00:00:00.000Z,2008-12-12T00:00:00.000Z
2008-12-12T00:00:00.000Z,354764715,2008-12-12T00:00:00.000Z,2008-12-13T00:00:00.000Z
2008-12-13T00:00:00.000Z,333833456,2008-12-13T00:00:00.000Z,2008-12-14T00:00:00.000Z
2008-12-14T00:00:00.000Z,344699298,2008-12-14T00:00:00.000Z,2008-12-15T00:00:00.000Z
2008-12-15T00:00:00.000Z,374935812,2008-12-15T00:00:00.000Z,2008-12-16T00:00:00.000Z
2008-12-16T00:00:00.000Z,396500904,2008-12-16T00:00:00.000Z,2008-12-17T00:00:00.000Z
2008-12-17T00:00:00.000Z,392090162,2008-12-17T00:00:00.000Z,2008-12-18T00:00:00.000Z
2008-12-18T00:00:00.000Z,382984237,2008-12-18T00:00:00.000Z,2008-12-19T00:00:00.000Z
2008-12-19T00:00:00.000Z,348084985,2008-12-19T00:00:00.000Z,2008-12-20T00:00:00.000Z
2008-12-20T00:00:00.000Z,335328588,2008-12-20T00:00:00.000Z,2008-12-21T00:00:00.000Z
2008-12-21T00:00:00.000Z,343760636,2008-12-21T00:00:00.000Z,2008-12-22T00:00:00.000Z
2008-12-22T00:00:00.000Z,347424249,2008-12-22T00:00:00.000Z,2008-12-23T00:00:00.000Z
2008-12-23T00:00:00.000Z,336409211,2008-12-23T00:00:00.000Z,2008-12-24T00:00:00.000Z
2008-12-24T00:00:00.000Z,297309970,2008-12-24T00:00:00.000Z,2008-12-25T00:00:00.000Z
2008-12-25T00:00:00.000Z,264284050,2008-12-25T00:00:00.000Z,2008-12-26T00:00:00.000Z
2008-12-26T00:00:00.000Z,287647873,2008-12-26T00:00:00.000Z,2008-12-27T00:00:00.000Z
2008-12-27T00:00:00.000Z,326201110,2008-12-27T00:00:00.000Z,2008-12-28T00:00:00.000Z
2008-12-28T00:00:00.000Z,345467415,2008-12-28T00:00:00.000Z,2008-12-29T00:00:00.000Z
2008-12-29T00:00:00.000Z,372974054,2008-12-29T00:00:00.000Z,2008-12-30T00:00:00.000Z
2008-12-30T00:00:00.000Z,355800484,2008-12-30T00:00:00.000Z,2008-12-31T00:00:00.000Z
2008-12-31T00:00:00.000Z,334015395,2008-12-31T00:00:00.000Z,2009-01-01T00:00:00.000Z
2009-01-01T00:00:00.000Z,316470450,2009-01-01T00:00:00.000Z,2009-01-02T00:00:00.000Z
2009-01-02T00:00:00.000Z,386504735,2009-01-02T00:00:00.000Z,2009-01-03T00:00:00.000Z
2009-01-03T00:00:00.000Z,400702888,2009-01-03T00:00:00.000Z,2009-01-04T00:00:00.000Z
2009-01-04T00:00:00.000Z,414398346,2009-01-04T00:00:00.000Z,2009-01-05T00:00:00.000Z
2009-01-05T00:00:00.000Z,447180605,2009-01-05T00:00:00.000Z,2009-01-06T00:00:00.000Z
2009-01-06T00:00:00.000Z,379796813,2009-01-06T00:00:00.000Z,2009-01-07T00:00:00.000Z
2009-01-07T00:00:00.000Z,372804639,2009-01-07T00:00:00.000Z,2009-01-08T00:00:00.000Z
2009-01-08T00:00:00.000Z,372534343,2009-01-08T00:00:00.000Z,2009-01-09T00:00:00.000Z
2009-01-09T00:00:00.000Z,353920940,2009-01-09T00:00:00.000Z,2009-01-10T00:00:00.000Z
2009-01-10T00:00:00.000Z,329446187,2009-01-10T00:00:00.000Z,2009-01-11T00:00:00.000Z
2009-01-11T00:00:00.000Z,362507443,2009-01-11T00:00:00.000Z,2009-01-12T00:00:00.000Z
2009-01-12T00:00:00.000Z,393901682,2009-01-12T00:00:00.000Z,2009-01-13T00:00:00.000Z
2009-01-13T00:00:00.000Z,402654471,2009-01-13T00:00:00.000Z,2009-01-14T00:00:00.000Z
2009-01-14T00:00:00.000Z,404620841,2009-01-14T00:00:00.000Z,2009-01-15T00:00:00.000Z
2009-01-15T00:00:00.000Z,399435482,2009-01-15T00:00:00.000Z,2009-01-16T00:00:00.000Z
2009-01-16T00:00:00.000Z,373640429,2009-01-16T00:00:00.000Z,2009-01-17T00:00:00.000Z
2009-01-17T00:00:00.000Z,341580356,2009-01-17T00:00:00.000Z,2009-01-18T00:00:00.000Z
2009-01-18T00:00:00.000Z,383168861,2009-01-18T00:00:00.000Z,2009-01-19T00:00:00.000Z
2009-01-19T00:00:00.000Z,414569060,2009-01-19T00:00:00.000Z,2009-01-20T00:00:00.000Z
2009-01-20T00:00:00.000Z,410258262,2009-01-20T00:00:00.000Z,2009-01-21T00:00:00.000Z
2009-01-21T00:00:00.000Z,413922441,2009-01-21T00:00:00.000Z,2009-01-22T00:00:00.000Z
2009-01-22T00:00:00.000Z,391010925,2009-01-22T00:00:00.000Z,2009-01-23T00:00:00.000Z
2009-01-23T00:00:00.000Z,371369840,2009-01-23T00:00:00.000Z,2009-01-24T00:00:00.000Z
2009-01-24T00:00:00.000Z,344677943,2009-01-24T00:00:00.000Z,2009-01-25T00:00:00.000Z
2009-01-25T00:00:00.000Z,381877893,2009-01-25T00:00:00.000Z,2009-01-26T00:00:00.000Z
2009-01-26T00:00:00.000Z,405606278,2009-01-26T00:00:00.000Z,2009-01-27T00:00:00.000Z
2009-01-27T00:00:00.000Z,407480468,2009-01-27T00:00:00.000Z,2009-01-28T00:00:00.000Z
2009-01-28T00:00:00.000Z,409902520,2009-01-28T00:00:00.000Z,2009-01-29T00:00:00.000Z
2009-01-29T00:00:00.000Z,393870624,2009-01-29T00:00:00.000Z,2009-01-30T00:00:00.000Z
2009-01-30T00:00:00.000Z,371374411,2009-01-30T00:00:00.000Z,2009-01-31T00:00:00.000Z
2009-01-31T00:00:00.000Z,332605262,2009-01-31T00:00:00.000Z,2009-02-01T00:00:00.000Z
2009-02-01T00:00:00.000Z,376412407,2009-02-01T00:00:00.000Z,2009-02-02T00:00:00.000Z
2009-02-02T00:00:00.000Z,403237082,2009-02-02T00:00:00.000Z,2009-02-03T00:00:00.000Z
2009-02-03T00:00:00.000Z,403214327,2009-02-03T00:00:00.000Z,2009-02-04T00:00:00.000Z
2009-02-04T00:00:00.000Z,394285635,2009-02-04T00:00:00.000Z,2009-02-05T00:00:00.000Z
2009-02-05T00:00:00.000Z,397281857,2009-02-05T00:00:00.000Z,2009-02-06T00:00:00.000Z
2009-02-06T00:00:00.000Z,381316412,2009-02-06T00:00:00.000Z,2009-02-07T00:00:00.000Z
2009-02-07T00:00:00.000Z,336450709,2009-02-07T00:00:00.000Z,2009-02-08T00:00:00.000Z
2009-02-08T00:00:00.000Z,371516377,2009-02-08T00:00:00.000Z,2009-02-09T00:00:00.000Z
2009-02-09T00:00:00.000Z,419436233,2009-02-09T00:00:00.000Z,2009-02-10T00:00:00.000Z
2009-02-10T00:00:00.000Z,409041958,2009-02-10T00:00:00.000Z,2009-02-11T00:00:00.000Z
2009-02-11T00:00:00.000Z,408890781,2009-02-11T00:00:00.000Z,2009-02-12T00:00:00.000Z
2009-02-12T00:00:00.000Z,389101125,2009-02-12T00:00:00.000Z,2009-02-13T00:00:00.000Z
2009-02-13T00:00:00.000Z,376484491,2009-02-13T00:00:00.000Z,2009-02-14T00:00:00.000Z
2009-02-14T00:00:00.000Z,325493821,2009-02-14T00:00:00.000Z,2009-02-15T00:00:00.000Z
2009-02-15T00:00:00.000Z,374666662,2009-02-15T00:00:00.000Z,2009-02-16T00:00:00.000Z
2009-02-16T00:00:00.000Z,420331819,2009-02-16T00:00:00.000Z,2009-02-17T00:00:00.000Z
2009-02-17T00:00:00.000Z,408601079,2009-02-17T00:00:00.000Z,2009-02-18T00:00:00.000Z
2009-02-18T00:00:00.000Z,401160858,2009-02-18T00:00:00.000Z,2009-02-19T00:00:00.000Z
2009-02-19T00:00:00.000Z,402698632,2009-02-19T00:00:00.000Z,2009-02-20T00:00:00.000Z
2009-02-20T00:00:00.000Z,369180100,2009-02-20T00:00:00.000Z,2009-02-21T00:00:00.000Z
2009-02-21T00:00:00.000Z,343370667,2009-02-21T00:00:00.000Z,2009-02-22T00:00:00.000Z
2009-02-22T00:00:00.000Z,375630622,2009-02-22T00:00:00.000Z,2009-02-23T00:00:00.000Z
2009-02-23T00:00:00.000Z,429768569,2009-02-23T00:00:00.000Z,2009-02-24T00:00:00.000Z
2009-02-24T00:00:00.000Z,417528544,2009-02-24T00:00:00.000Z,2009-02-25T00:00:00.000Z
2009-02-25T00:00:00.000Z,416149191,2009-02-25T00:00:00.000Z,2009-02-26T00:00:00.000Z
2009-02-26T00:00:00.000Z,407737209,2009-02-26T00:00:00.000Z,2009-02-27T00:00:00.000Z
2009-02-27T00:00:00.000Z,392123422,2009-02-27T00:00:00.000Z,2009-02-28T00:00:00.000Z
2009-02-28T00:00:00.000Z,354728592,2009-02-28T00:00:00.000Z,2009-03-01T00:00:00.000Z
2009-03-01T00:00:00.000Z,392172912,2009-03-01T00:00:00.000Z,2009-03-02T00:00:00.000Z
2009-03-02T00:00:00.000Z,434976121,2009-03-02T00:00:00.000Z,2009-03-03T00:00:00.000Z
2009-03-03T00:00:00.000Z,420559482,2009-03-03T00:00:00.000Z,2009-03-04T00:00:00.000Z
2009-03-04T00:00:00.000Z,407572659,2009-03-04T00:00:00.000Z,2009-03-05T00:00:00.000Z
2009-03-05T00:00:00.000Z,403668412,2009-03-05T00:00:00.000Z,2009-03-06T00:00:00.000Z
2009-03-06T00:00:00.000Z,380047992,2009-03-06T00:00:00.000Z,2009-03-07T00:00:00.000Z
2009-03-07T00:00:00.000Z,342215296,2009-03-07T00:00:00.000Z,2009-03-08T00:00:00.000Z
2009-03-08T00:00:00.000Z,383924276,2009-03-08T00:00:00.000Z,2009-03-09T00:00:00.000Z
2009-03-09T00:00:00.000Z,418534117,2009-03-09T00:00:00.000Z,2009-03-10T00:00:00.000Z
2009-03-10T00:00:00.000Z,413658042,2009-03-10T00:00:00.000Z,2009-03-11T00:00:00.000Z
2009-03-11T00:00:00.000Z,414462027,2009-03-11T00:00:00.000Z,2009-03-12T00:00:00.000Z
2009-03-12T00:00:00.000Z,415171364,2009-03-12T00:00:00.000Z,2009-03-13T00:00:00.000Z
2009-03-13T00:00:00.000Z,390648049,2009-03-13T00:00:00.000Z,2009-03-14T00:00:00.000Z
2009-03-14T00:00:00.000Z,353606328,2009-03-14T00:00:00.000Z,2009-03-15T00:00:00.000Z
2009-03-15T00:00:00.000Z,395575706,2009-03-15T00:00:00.000Z,2009-03-16T00:00:00.000Z
2009-03-16T00:00:00.000Z,432869903,2009-03-16T00:00:00.000Z,2009-03-17T00:00:00.000Z
2009-03-17T00:00:00.000Z,433502406,2009-03-17T00:00:00.000Z,2009-03-18T00:00:00.000Z
2009-03-18T00:00:00.000Z,427474980,2009-03-18T00:00:00.000Z,2009-03-19T00:00:00.000Z
2009-03-19T00:00:00.000Z,421343987,2009-03-19T00:00:00.000Z,2009-03-20T00:00:00.000Z
2009-03-20T00:00:00.000Z,401211660,2009-03-20T00:00:00.000Z,2009-03-21T00:00:00.000Z
2009-03-21T00:00:00.000Z,355097753,2009-03-21T00:00:00.000Z,2009-03-22T00:00:00.000Z
2009-03-22T00:00:00.000Z,406633630,2009-03-22T00:00:00.000Z,2009-03-23T00:00:00.000Z
2009-03-23T00:00:00.000Z,451323427,2009-03-23T00:00:00.000Z,2009-03-24T00:00:00.000Z
2009-03-24T00:00:00.000Z,433896877,2009-03-24T00:00:00.000Z,2009-03-25T00:00:00.000Z
2009-03-25T00:00:00.000Z,414646415,2009-03-25T00:00:00.000Z,2009-03-26T00:00:00.000Z
2009-03-26T00:00:00.000Z,397757640,2009-03-26T00:00:00.000Z,2009-03-27T00:00:00.000Z
2009-03-27T00:00:00.000Z,368223272,2009-03-27T00:00:00.000Z,2009-03-28T00:00:00.000Z
2009-03-28T00:00:00.000Z,335287053,2009-03-28T00:00:00.000Z,2009-03-29T00:00:00.000Z
2009-03-29T00:00:00.000Z,380012874,2009-03-29T00:00:00.000Z,2009-03-30T00:00:00.000Z
2009-03-30T00:00:00.000Z,408534642,2009-03-30T00:00:00.000Z,2009-03-31T00:00:00.000Z
2009-03-31T00:00:00.000Z,393307475,2009-03-31T00:00:00.000Z,2009-04-01T00:00:00.000Z
2009-04-01T00:00:00.000Z,392486363,2009-04-01T00:00:00.000Z,2009-04-02T00:00:00.000Z
2009-04-02T00:00:00.000Z,391842985,2009-04-02T00:00:00.000Z,2009-04-03T00:00:00.000Z
2009-04-03T00:00:00.000Z,371080795,2009-04-03T00:00:00.000Z,2009-04-04T00:00:00.000Z
2009-04-04T00:00:00.000Z,340245217,2009-04-04T00:00:00.000Z,2009-04-05T00:00:00.000Z
2009-04-05T00:00:00.000Z,348063795,2009-04-05T00:00:00.000Z,2009-04-06T00:00:00.000Z
2009-04-06T00:00:00.000Z,411293836,2009-04-06T00:00:00.000Z,2009-04-07T00:00:00.000Z
2009-04-07T00:00:00.000Z,403420029,2009-04-07T00:00:00.000Z,2009-04-08T00:00:00.000Z
2009-04-08T00:00:00.000Z,403275010,2009-04-08T00:00:00.000Z,2009-04-09T00:00:00.000Z
2009-04-09T00:00:00.000Z,370438795,2009-04-09T00:00:00.000Z,2009-04-10T00:00:00.000Z
2009-04-10T00:00:00.000Z,349956367,2009-04-10T00:00:00.000Z,2009-04-11T00:00:00.000Z
2009-04-11T00:00:00.000Z,324094036,2009-04-11T00:00:00.000Z,2009-04-12T00:00:00.000Z
2009-04-12T00:00:00.000Z,341218471,2009-04-12T00:00:00.000Z,2009-04-13T00:00:00.000Z
2009-04-13T00:00:00.000Z,387961272,2009-04-13T00:00:00.000Z,2009-04-14T00:00:00.000Z
2009-04-14T00:00:00.000Z,406561523,2009-04-14T00:00:00.000Z,2009-04-15T00:00:00.000Z
2009-04-15T00:00:00.000Z,397777842,2009-04-15T00:00:00.000Z,2009-04-16T00:00:00.000Z
2009-04-16T00:00:00.000Z,426506116,2009-04-16T00:00:00.000Z,2009-04-17T00:00:00.000Z
2009-04-17T00:00:00.000Z,391122319,2009-04-17T00:00:00.000Z,2009-04-18T00:00:00.000Z
2009-04-18T00:00:00.000Z,343231054,2009-04-18T00:00:00.000Z,2009-04-19T00:00:00.000Z
2009-04-19T00:00:00.000Z,370159137,2009-04-19T00:00:00.000Z,2009-04-20T00:00:00.000Z
2009-04-20T00:00:00.000Z,396636194,2009-04-20T00:00:00.000Z,2009-04-21T00:00:00.000Z
2009-04-21T00:00:00.000Z,389391290,2009-04-21T00:00:00.000Z,2009-04-22T00:00:00.000Z
2009-04-22T00:00:00.000Z,379482087,2009-04-22T00:00:00.000Z,2009-04-23T00:00:00.000Z
2009-04-23T00:00:00.000Z,378582965,2009-04-23T00:00:00.000Z,2009-04-24T00:00:00.000Z
2009-04-24T00:00:00.000Z,357943028,2009-04-24T00:00:00.000Z,2009-04-25T00:00:00.000Z
2009-04-25T00:00:00.000Z,335349646,2009-04-25T00:00:00.000Z,2009-04-26T00:00:00.000Z
2009-04-26T00:00:00.000Z,373947261,2009-04-26T00:00:00.000Z,2009-04-27T00:00:00.000Z
